segment_id,closed,buy_trade_id,buy_date,buy_amount,buy_price,sell_trade_id,sell_date,sell_amount,sell_price,member_bio_guide_id,member_name,party,state,chamber,stock_ticker,stock_name,sector_code,sector_name
30247,True,22114,2023-10-04,8000,0.00,5,2026-01-07,8000,0.00,L000560,Rick Larsen,D,WA,House of Representatives,MDLZ,Mondelez International Inc. Class A Common Stock,,
30240,True,42691,2021-07-07,8000,0.00,7,2026-01-07,8000,0.00,L000560,Rick Larsen,D,WA,House of Representatives,ESS,Essex Property Trust Inc. Common Stock,,
30259,True,12924,2025-01-07,8000,0.00,8,2026-01-07,8000,0.00,L000560,Rick Larsen,D,WA,House of Representatives,VRSK,Verisk Analytics Inc. Common Stock,,
653,True,313,2025-12-11,8000,0.00,12,2025-12-31,8000,0.00,B001236,John Boozman,R,AR,Senate,SMCI,Super Micro Computer Inc. Common Stock,,
5435,True,8664,2025-04-11,8000,0.00,14,2025-12-31,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,RNMBF,unknown,00,Other
5549,True,10168,2025-03-20,8000,0.00,18,2025-12-30,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,TCTZF,unknown,00,Other
5469,True,1947,2025-10-21,8000,0.00,19,2025-12-30,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,SBGSF,unknown,00,Other
5698,True,5955,2025-06-27,8000,0.00,20,2025-12-30,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,XIACF,unknown,00,Other
5081,True,4135,2025-08-07,8000,0.00,21,2025-12-30,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,HESAF,unknown,00,Other
4748,True,1962,2025-10-21,8000,0.00,22,2025-12-30,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,BABAF,unknown,00,Other
6490,True,4709,2025-08-01,32500,0.00,57,2025-12-26,32500,0.00,F000110,Cleo Fields,D,LA,House of Representatives,FIG,Figma Inc. Class A Common Stock,,
6601,True,5149,2025-07-21,8000,0.00,58,2025-12-26,8000,0.00,F000110,Cleo Fields,D,LA,House of Representatives,OPEN,Opendoor Technologies Inc Common Stock,,
5251,True,2435,2025-09-30,8000,0.00,59,2025-12-26,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,MHVYF,unknown,00,Other
5313,True,7119,2025-05-27,8000,0.00,61,2025-12-26,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,NTDOF,unknown,00,Other
4661,True,2438,2025-09-30,8000,0.00,62,2025-12-26,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AJINF,unknown,00,Other
6491,True,4724,2025-08-01,8000,0.00,65,2025-12-26,8000,0.00,F000110,Cleo Fields,D,LA,House of Representatives,FIG,Figma Inc. Class A Common Stock,,
4735,True,610,2025-11-18,8000,0.00,66,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AZO,AutoZone Inc. Common Stock,,
5076,True,2978,2025-09-12,8000,0.00,67,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,HD,Home Depot Inc. (The) Common Stock,,
4853,True,2031,2025-10-17,8000,0.00,68,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,COIN,Coinbase Global Inc. Class A Common Stock,,
5428,True,925,2025-11-07,8000,0.00,71,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,RBLX,Roblox Corporation Class A Common Stock,,
5415,True,2975,2025-09-12,8000,0.00,73,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,PWR,Quanta Services Inc. Common Stock,,
5364,True,2009,2025-10-17,8000,0.00,74,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,PG,Procter & Gamble Company (The) Common Stock,,
4690,True,1980,2025-10-17,8000,0.00,75,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ANET,Arista Networks Inc. Common Stock,,
4857,True,67037,2019-03-14,8000,0.00,76,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,COST,Costco Wholesale Corporation Common Stock,,
5343,True,2030,2025-10-17,8000,0.00,77,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ORCL,Oracle Corporation Common Stock,,
5249,True,2004,2025-10-17,8000,0.00,78,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,META,Meta Platforms Inc. Class A Common Stock,,
5322,True,46708,2020-12-31,8000,0.00,81,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,NVDA,NVIDIA Corporation Common Stock,,
4791,True,2025,2025-10-17,8000,0.00,82,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,BSX,Boston Scientific Corporation Common Stock,,
4979,True,2085,2025-10-15,8000,0.00,83,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ETN,Eaton Corporation PLC Ordinary Shares,,
635,True,20379,2023-12-12,8000,0.00,84,2025-12-24,8000,0.00,B001236,John Boozman,R,AR,Senate,PALL,abrdn Physical Palladium Shares ETF,,
4815,True,2044,2025-10-17,8000,0.00,85,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CCJ,Cameco Corporation Common Stock,,
5573,True,641,2025-11-18,8000,0.00,86,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,,
5293,True,2974,2025-09-12,8000,0.00,87,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,NET,Cloudflare Inc. Class A Common Stock,,
4688,True,557,2025-11-18,8000,0.00,88,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AMZN,Amazon.com Inc. Common Stock,,
5246,True,1981,2025-10-17,8000,0.00,89,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,MELI,MercadoLibre Inc. Common Stock,,
5096,True,5509,2025-07-09,8000,0.00,90,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,HOOD,Robinhood Markets Inc. Class A Common Stock,,
5641,True,1993,2025-10-17,8000,0.00,91,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,VRT,Vertiv Holdings LLC Class A Common Stock,,
4786,True,2051,2025-10-17,8000,0.00,92,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,BRK.B,Berkshire Hathaway Inc. New Common Stock,,
4913,True,2032,2025-10-17,8000,0.00,93,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CVX,Chevron Corporation Common Stock,,
4759,True,2572,2025-09-26,8000,0.00,94,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,BE,Bloom Energy Corporation Class A Common Stock,,
5552,True,52260,2020-04-29,8000,0.00,95,2025-12-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,TDG,Transdigm Group Incorporated Common Stock,,
14617,True,2236,2025-10-08,32500,0.00,99,2025-12-22,32500,0.00,J000309,Jonathan L. Jackson,D,IL,House of Representatives,HOOD,Robinhood Markets Inc. Class A Common Stock,,
4814,True,12145,2025-01-24,8000,0.00,102,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CCI,Crown Castle Inc. Common Stock,,
5324,True,581,2025-11-18,32500,0.00,105,2025-12-19,32500,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,NVDA,NVIDIA Corporation Common Stock,,
5205,True,4218,2025-08-05,8000,0.00,106,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,LMT,Lockheed Martin Corporation Common Stock,,
4679,True,561,2025-11-18,8000,0.00,114,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AMCR,Amcor plc Ordinary Shares,,
5071,True,4231,2025-08-05,8000,0.00,115,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,HAL,Halliburton Company Common Stock,,
4680,True,618,2025-11-18,32500,0.00,117,2025-12-19,32500,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AMD,Advanced Micro Devices Inc. Common Stock,,
4708,True,600,2025-11-18,8000,0.00,120,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ARE,Alexandria Real Estate Equities Inc. Common Stock,,
5361,True,7969,2025-04-29,8000,0.00,122,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,PFE,Pfizer Inc. Common Stock,,
4642,True,54848,2020-03-18,8000,0.00,125,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ABT,Abbott Laboratories Common Stock,,
4687,True,2028,2025-10-17,8000,0.00,126,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AMZN,Amazon.com Inc. Common Stock,,
4794,True,562,2025-11-18,8000,0.00,127,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,BXP,BXP Inc. Common Stock,,
4902,True,556,2025-11-18,8000,0.00,128,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CTRA,Coterra Energy Inc. Common Stock,,
4852,True,2219,2025-10-09,8000,0.00,129,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,COIN,Coinbase Global Inc. Class A Common Stock,,
5638,True,640,2025-11-18,8000,0.00,134,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,VRSK,Verisk Analytics Inc. Common Stock,,
4801,True,793,2025-11-12,8000,0.00,136,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CAG,ConAgra Brands Inc. Common Stock,,
5414,True,52259,2020-04-29,8000,0.00,139,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,PWR,Quanta Services Inc. Common Stock,,
5062,True,67974,2019-02-15,8000,0.00,141,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,GPN,Global Payments Inc. Common Stock,,
4809,True,52235,2020-04-29,8000,0.00,142,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CBOE,Cboe Global Markets Inc. Common Stock,,
5275,True,7968,2025-04-29,32500,0.00,146,2025-12-19,32500,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
5342,True,55005,2020-03-18,8000,0.00,147,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ORCL,Oracle Corporation Common Stock,,
4869,True,636,2025-11-18,8000,0.00,149,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,CPB,The Campbell's Company Common Stock,,
5192,True,6975,2025-05-30,8000,0.00,151,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,LEN,Lennar Corporation Class A Common Stock,,
5240,True,584,2025-11-18,8000,0.00,155,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,MCK,McKesson Corporation Common Stock,,
4983,True,588,2025-11-18,8000,0.00,157,2025-12-19,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,EXE,Expand Energy Corporation Common Stock,,
44963,True,13025,2025-01-02,32500,0.00,162,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,GS,Goldman Sachs Group Inc. (The) Common Stock,,
14708,True,7417,2025-05-15,8000,0.00,171,2025-12-18,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,FIS,Fidelity National Information Services Inc. Common Stock,,
44913,True,13010,2025-01-02,32500,0.00,173,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,CRDO,Credo Technology Group Holding Ltd Ordinary Shares,,
44859,True,13019,2025-01-02,32500,0.00,174,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,AIT,Applied Industrial Technologies Inc. Common Stock,,
44964,True,13033,2025-01-02,32500,0.00,184,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,GS,Goldman Sachs Group Inc. (The) Common Stock,,
45015,True,15962,2024-07-30,8000,0.00,185,2025-12-18,8000,0.00,M001190,Markwayne Mullin,R,OK,Senate,LRN,Stride Inc. Common Stock,,
45031,True,12994,2025-01-02,32500,0.00,189,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,MTZ,MasTec Inc. Common Stock,,
44991,True,11956,2025-02-03,8000,0.00,192,2025-12-18,8000,0.00,M001190,Markwayne Mullin,R,OK,Senate,IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,,
14690,True,9860,2025-04-01,8000,0.00,193,2025-12-18,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,COF,Capital One Financial Corporation Common Stock,,
44932,True,13014,2025-01-02,32500,0.00,195,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,DELL,Dell Technologies Inc. Class C Common Stock ,,
45032,True,13007,2025-01-02,32500,0.00,198,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,MTZ,MasTec Inc. Common Stock,,
44914,True,13034,2025-01-02,32500,0.00,199,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,CRDO,Credo Technology Group Holding Ltd Ordinary Shares,,
44903,True,13015,2025-01-02,32500,0.00,201,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,COHR,Coherent Corp. Common Stock,,
14677,True,7348,2025-05-15,8000,0.00,202,2025-12-18,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,BK,The Bank of New York Mellon Corporation Common Stock,,
8750,True,33875,2022-06-30,32500,0.00,205,2025-12-18,32500,0.00,G000359,Lindsey Graham,R,SC,Senate,IBDQ,unknown,00,Other
44860,True,13038,2025-01-02,32500,0.00,206,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,AIT,Applied Industrial Technologies Inc. Common Stock,,
45018,True,11946,2025-02-03,8000,0.00,207,2025-12-18,8000,0.00,M001190,Markwayne Mullin,R,OK,Senate,LRN,Stride Inc. Common Stock,,
5423,True,1966,2025-10-21,8000,0.00,210,2025-12-18,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,RACE,Ferrari N.V. Common Shares,,
14721,True,9802,2025-04-01,8000,0.00,212,2025-12-18,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,MMM,3M Company Common Stock,,
44904,True,13039,2025-01-02,32500,0.00,221,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,COHR,Coherent Corp. Common Stock,,
44989,True,12985,2025-01-02,32500,0.00,223,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,,
14711,True,1752,2025-10-27,8000,0.00,228,2025-12-18,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,GOOG,Alphabet Inc. Class C Capital Stock,,
14736,True,4584,2025-08-04,8000,0.00,230,2025-12-18,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,PKG,Packaging Corporation of America Common Stock,,
44933,True,13017,2025-01-02,32500,0.00,233,2025-12-18,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,DELL,Dell Technologies Inc. Class C Common Stock ,,
625,True,15991,2024-07-26,8000,0.00,244,2025-12-17,8000,0.00,B001236,John Boozman,R,AR,Senate,MSI,Motorola Solutions Inc. Common Stock,,
561,True,11733,2025-02-13,8000,0.00,245,2025-12-17,8000,0.00,B001236,John Boozman,R,AR,Senate,BSX,Boston Scientific Corporation Common Stock,,
3163,True,33121,2022-08-03,32500,0.00,246,2025-12-17,32500,0.00,C001068,Steve Cohen,D,TN,House of Representatives,OZKAP,Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock,,
45057,True,11958,2025-02-03,8000,0.00,253,2025-12-17,8000,0.00,M001190,Markwayne Mullin,R,OK,Senate,PRMB,Primo Brands Corporation Class A Common Stock,,
9915,True,20690,2023-11-22,8000,0.00,255,2025-12-17,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,NOW,ServiceNow Inc. Common Stock,,
2473,True,7986,2025-04-29,8000,0.00,260,2025-12-16,8000,0.00,C001047,Shelley Moore Capito,R,WV,Senate,GOOGL,Alphabet Inc. Class A Common Stock,,
31481,True,5023,2025-07-25,8000,0.00,261,2025-12-16,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,CRM,Salesforce Inc. Common Stock,,
31538,True,14282,2024-10-23,8000,0.00,266,2025-12-16,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,PINS,Pinterest Inc. Class A Common Stock,,
6613,True,5322,2025-07-16,8000,0.00,270,2025-12-15,8000,0.00,F000110,Cleo Fields,D,LA,House of Representatives,SOUN,SoundHound AI Inc Class A Common Stock,,
9651,True,8248,2025-04-22,8000,0.00,275,2025-12-12,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,LNG,Cheniere Energy Inc. Common Stock,,
6614,True,5868,2025-06-30,32500,0.00,293,2025-12-11,32500,0.00,F000110,Cleo Fields,D,LA,House of Representatives,T,AT&T Inc.,,
6472,True,5305,2025-07-16,75000,0.00,295,2025-12-11,75000,0.00,F000110,Cleo Fields,D,LA,House of Representatives,ARM,Arm Holdings plc American Depositary Shares,,
47580,True,3866,2025-08-18,8000,0.00,298,2025-12-11,8000,0.00,N000189,Dan Newhouse,R,WA,House of Representatives,BRO,Brown & Brown Inc. Common Stock,,
10287,True,7344,2025-05-15,8000,0.00,303,2025-12-11,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,UBER,Uber Technologies Inc. Common Stock,,
659,True,12113,2025-01-28,8000,0.00,304,2025-12-11,8000,0.00,B001236,John Boozman,R,AR,Senate,TBLL,Invesco Short Term Treasury ETF,,
1422,True,9098,2025-04-08,8000,0.00,306,2025-12-11,8000,0.00,B001327,"Robert P. Bresnahan, Jr.",R,PA,House of Representatives,K,Kellanova Common Stock,,
5167,True,7970,2025-04-29,8000,0.00,311,2025-12-11,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,K,Kellanova Common Stock,,
12413,True,32936,2022-08-09,32500,0.00,321,2025-12-10,32500,0.00,H000273,John W. Hickenlooper,D,CO,Senate,FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,,
5298,True,2048,2025-10-17,8000,0.00,322,2025-12-10,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,NFLX,Netflix Inc. Common Stock,,
53608,True,3953,2025-08-14,8000,0.00,326,2025-12-10,8000,0.00,T000490,David J. Taylor,R,OH,House of Representatives,LLY,Eli Lilly and Company Common Stock,,
14639,True,25688,2023-05-23,32500,0.00,331,2025-12-10,32500,0.00,J000309,Jonathan L. Jackson,D,IL,House of Representatives,MELI,MercadoLibre Inc. Common Stock,,
47386,True,342,2025-12-09,75000,0.00,335,2025-12-10,75000,0.00,M001236,Tim Moore,R,NC,House of Representatives,CBRL,Cracker Barrel Old Country Store Inc Common Stock,,
31526,True,13132,2024-12-18,8000,0.00,349,2025-12-08,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,MTD,Mettler-Toledo International Inc. Common Stock,,
14644,True,8443,2025-04-16,75000,0.00,354,2025-12-08,75000,0.00,J000309,Jonathan L. Jackson,D,IL,House of Representatives,NFLX,Netflix Inc. Common Stock,,
10317,True,21801,2023-10-16,8000,0.00,357,2025-12-08,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,UTZ,Utz Brands Inc Class A Common Stock ,,
31454,True,14322,2024-10-23,8000,0.00,359,2025-12-08,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,ABT,Abbott Laboratories Common Stock,,
31453,True,7995,2025-04-28,8000,0.00,360,2025-12-08,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,ABBV,AbbVie Inc. Common Stock,,
10091,True,7129,2025-05-23,8000,0.00,362,2025-12-05,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,,
10166,True,15042,2024-09-03,8000,0.00,363,2025-12-05,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,SSMXY,unknown,00,Other
9305,True,2713,2025-09-23,8000,0.00,365,2025-12-05,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,CVLT,Commvault Systems Inc. Common Stock,,
9890,True,2439,2025-09-30,8000,0.00,367,2025-12-05,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,MTHRY,unknown,00,Other
5709,True,10127,2025-03-20,8000,0.00,370,2025-12-04,8000,0.00,D000032,Byron Donalds,R,FL,House of Representatives,ABT,Abbott Laboratories Common Stock,,
5710,True,10145,2025-03-20,8000,0.00,372,2025-12-04,8000,0.00,D000032,Byron Donalds,R,FL,House of Representatives,ABT,Abbott Laboratories Common Stock,,
14674,True,11753,2025-02-12,8000,0.00,376,2025-12-03,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,BA,Boeing Company (The) Common Stock,,
47110,True,28280,2023-02-24,8000,0.00,384,2025-12-02,8000,0.00,M001217,Jared Moskowitz,D,FL,House of Representatives,PEP,PepsiCo Inc. Common Stock,,
47111,True,24158,2023-07-14,8000,0.00,385,2025-12-02,8000,0.00,M001217,Jared Moskowitz,D,FL,House of Representatives,PEP,PepsiCo Inc. Common Stock,,
47283,True,5523,2025-07-09,8000,0.00,387,2025-12-02,8000,0.00,M001232,April McClain Delaney,D,MD,House of Representatives,CDW,CDW Corporation Common Stock,,
47342,True,5398,2025-07-11,8000,0.00,391,2025-12-02,8000,0.00,M001232,April McClain Delaney,D,MD,House of Representatives,PTC,PTC Inc. Common Stock,,
47426,True,12004,2025-01-30,32500,0.00,401,2025-11-28,32500,0.00,M001236,Tim Moore,R,NC,House of Representatives,HOG,Harley-Davidson Inc. Common Stock,,
47385,True,478,2025-11-20,32500,0.00,405,2025-11-28,32500,0.00,M001236,Tim Moore,R,NC,House of Representatives,CBRL,Cracker Barrel Old Country Store Inc Common Stock,,
5054,True,54836,2020-03-18,8000,0.00,408,2025-11-26,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,GOOGL,Alphabet Inc. Class A Common Stock,,
37249,True,21271,2023-11-01,32500,0.00,409,2025-11-26,32500,0.00,M001157,Michael T. McCaul,R,TX,House of Representatives,FCFS,FirstCash Holdings Inc. Common Stock,,
5505,True,594,2025-11-18,8000,0.00,412,2025-11-26,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,SPOT,Spotify Technology S.A. Ordinary Shares,,
17567,True,9701,2025-04-04,8000,0.00,422,2025-11-25,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CAT,Caterpillar Inc. Common Stock,,
16132,True,19953,2024-01-10,32500,0.00,423,2025-11-25,32500,0.00,K000389,Ro Khanna,D,CA,House of Representatives,APD,Air Products and Chemicals Inc. Common Stock,,
25038,True,7153,2025-05-21,8000,0.00,428,2025-11-24,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,NVDA,NVIDIA Corporation Common Stock,,
37627,True,53687,2020-04-02,175000,0.00,429,2025-11-24,175000,0.00,M001157,Michael T. McCaul,R,TX,House of Representatives,G,Genpact Limited Common Stock,,
6268,True,100424,2015-05-27,32500,0.00,432,2025-11-24,32500,0.00,D000624,Debbie Dingell,D,MI,House of Representatives,HON,Honeywell International Inc. Common Stock,,
6262,True,95667,2016-02-18,32500,0.00,433,2025-11-24,32500,0.00,D000624,Debbie Dingell,D,MI,House of Representatives,GOOG,Alphabet Inc. Class C Capital Stock,,
21127,True,23892,2023-07-28,8000,0.00,435,2025-11-24,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,GOOGL,Alphabet Inc. Class A Common Stock,,
5475,True,50312,2020-07-17,8000,0.00,439,2025-11-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,SF,Stifel Financial Corporation Common Stock,,
573,True,9072,2025-04-08,8000,0.00,445,2025-11-21,8000,0.00,B001236,John Boozman,R,AR,Senate,FTGC,unknown,00,Other
6363,True,25134,2023-06-22,8000,0.00,447,2025-11-21,8000,0.00,E000296,Dwight Evans,D,PA,House of Representatives,CVS,CVS Health Corporation Common Stock,,
678,True,4696,2025-08-01,8000,0.00,457,2025-11-21,8000,0.00,B001236,John Boozman,R,AR,Senate,VNQI,unknown,00,Other
6346,True,65706,2019-04-15,8000,0.00,458,2025-11-21,8000,0.00,E000296,Dwight Evans,D,PA,House of Representatives,APO,Apollo Global Management Inc. (New) Common Stock,,
677,True,944,2025-11-06,8000,0.00,461,2025-11-21,8000,0.00,B001236,John Boozman,R,AR,Senate,VEA,Vanguard FTSE Developed Markets ETF,,
606,True,4081,2025-08-11,8000,0.00,466,2025-11-21,8000,0.00,B001236,John Boozman,R,AR,Senate,LLY,Eli Lilly and Company Common Stock,,
28197,True,13287,2024-11-27,8000,0.00,470,2025-11-21,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,UCTT,Ultra Clean Holdings Inc. Common Stock,,
598,True,4744,2025-08-01,8000,0.00,473,2025-11-21,8000,0.00,B001236,John Boozman,R,AR,Senate,IWM,iShares Russell 2000 ETF,,
31547,True,7113,2025-05-27,8000,0.00,476,2025-11-21,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,STT,State Street Corporation Common Stock,,
20531,True,10646,2025-03-10,8000,0.00,480,2025-11-20,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,FERG,Ferguson Enterprises Inc. Common Stock,,
20532,True,10553,2025-03-12,8000,0.00,483,2025-11-20,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,FERG,Ferguson Enterprises Inc. Common Stock,,
25059,True,6266,2025-06-20,8000,0.00,485,2025-11-20,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,NVR,NVR Inc. Common Stock,,
24613,True,8444,2025-04-16,8000,0.00,490,2025-11-20,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MU,Micron Technology Inc. Common Stock,,
577,True,4697,2025-08-01,8000,0.00,494,2025-11-20,8000,0.00,B001236,John Boozman,R,AR,Senate,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,,
